away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
2,9,6,19,170,53,137,32,2,2016-05-14,0,21,3,10,76,22,167,72,7,26.0,10.0,1.1,H
1,15,3,10,119,34,144,41,6,2016-05-14,2,12,3,8,123,35,133,38,5,4.0,3.8,1.85,H
3,4,6,14,106,44,96,23,1,2016-05-15,3,11,3,9,156,51,124,40,4,3.4,3.4,2.15,D
1,18,5,19,133,48,105,40,4,2016-05-15,3,5,5,8,166,53,97,31,2,2.7,3.5,2.55,H
3,13,4,15,104,39,108,38,3,2016-05-15,0,17,4,14,142,55,136,49,6,4.2,3.6,1.85,A
5,8,4,13,91,34,170,47,1,2016-05-15,2,16,3,12,148,50,133,43,5,3.5,3.4,2.1,A
1,8,6,15,121,45,133,41,3,2016-05-15,3,8,5,16,137,49,94,26,2,13.0,7.0,1.2,H
2,11,4,12,143,40,127,39,4,2016-05-15,3,10,5,18,139,41,105,33,2,3.1,3.4,2.3,A
5,11,3,11,93,33,175,51,2,2016-08-20,0,25,1,5,105,34,158,68,9,7.0,4.2,1.5,H
3,11,5,18,126,42,114,36,2,2016-08-20,3,24,0,12,114,38,167,68,7,7.5,4.5,1.44,H
1,17,4,15,151,51,137,44,5,2016-08-21,3,15,3,14,106,36,108,39,4,2.4,3.25,3.1,A
1,13,4,12,119,33,144,42,5,2016-08-21,4,10,2,6,147,45,121,38,4,2.1,3.3,3.75,H
3,6,5,15,172,59,106,41,2,2016-08-21,3,7,4,8,169,53,97,32,3,3.3,3.2,2.3,A
1,14,5,15,149,47,128,49,4,2016-08-21,0,17,5,16,145,57,132,46,5,3.8,3.3,2.05,H
0,18,6,20,131,46,110,41,4,2016-08-21,4,10,4,13,125,46,151,47,2,4.33,3.5,1.85,H
2,13,3,9,120,36,126,37,5,2016-08-21,3,10,4,15,141,48,90,25,3,2.5,3.2,3.0,A
0,22,3,9,77,22,175,74,7,2016-08-21,1,6,9,28,198,75,116,29,0,1.44,4.5,7.5,D
0,26,1,6,102,33,161,65,9,2016-08-27,1,19,4,18,159,56,143,48,5,1.8,3.5,4.75,A
3,13,4,15,125,45,152,51,3,2016-08-27,1,23,3,11,81,24,179,71,6,5.0,4.0,1.67,H
3,26,0,11,115,36,177,70,7,2016-08-28,1,14,5,15,157,43,122,49,4,1.7,3.75,4.75,D
3,12,2,6,150,47,113,37,5,2016-08-28,4,11,4,12,100,33,169,48,2,5.5,3.75,1.67,H
3,10,4,15,145,49,92,26,3,2016-08-28,1,11,5,13,125,36,140,42,4,10.0,4.75,1.33,D
3,18,3,16,112,40,116,44,4,2016-08-28,2,6,5,14,165,57,108,41,3,3.4,3.2,2.25,H
2,8,8,28,206,76,111,30,0,2016-08-28,2,14,2,8,111,31,141,43,6,6.0,3.75,1.62,A
3,4,5,12,93,39,109,28,2,2016-08-28,0,18,6,20,129,45,121,40,4,4.5,3.5,1.85,H
2,6,5,8,171,53,90,30,3,2016-08-28,3,10,5,20,136,44,115,34,2,3.75,3.4,2.05,H
1,13,3,10,118,33,141,45,6,2016-09-10,0,23,1,5,98,28,160,63,9,12.0,5.0,1.3,H
1,24,3,12,84,25,174,68,6,2016-09-10,3,11,4,16,156,51,86,27,3,1.33,5.0,9.0,A
0,22,5,17,125,40,131,45,5,2016-09-11,3,17,4,18,111,42,109,38,3,2.8,3.2,2.6,H
2,16,4,15,159,44,125,48,4,2016-09-11,3,5,5,15,99,43,110,28,2,3.75,3.25,2.1,H
0,18,5,18,152,57,140,47,5,2016-09-11,3,11,3,7,147,43,110,33,4,2.5,3.2,3.0,D
2,11,5,19,136,47,118,34,3,2016-09-11,2,14,5,18,133,51,144,50,3,5.0,4.0,1.67,A
1,11,5,13,116,33,156,45,4,2016-09-11,2,11,7,25,199,71,120,34,1,1.75,3.75,4.75,A
2,8,4,14,160,52,100,38,4,2016-09-11,3,27,0,12,126,39,182,71,7,9.0,5.25,1.33,H
2,13,5,17,133,49,146,49,3,2016-09-16,1,9,5,16,164,52,104,41,4,2.3,3.3,3.1,A
2,11,7,25,190,65,126,37,1,2016-09-17,1,18,4,15,142,55,133,47,5,6.5,4.33,1.5,H
3,7,4,15,106,47,118,37,3,2016-09-17,1,26,2,9,78,20,180,73,7,12.0,6.0,1.25,H
3,17,4,18,113,46,121,37,3,2016-09-18,2,17,4,14,162,49,129,50,4,2.8,3.2,2.6,H
3,26,0,13,120,43,189,73,7,2016-09-18,3,12,4,12,97,31,160,45,3,2.4,3.5,2.9,H
0,25,1,6,98,28,164,64,9,2016-09-18,1,12,4,12,114,35,168,50,5,1.95,3.5,4.0,H
0,19,4,13,129,47,150,52,6,2016-09-18,1,11,4,12,130,42,141,41,5,3.5,3.2,2.2,H
1,8,5,10,156,47,96,33,4,2016-09-18,0,21,6,18,137,41,133,49,4,4.75,3.6,1.75,D
4,9,3,7,144,42,108,33,3,2016-09-18,2,9,5,18,139,47,117,30,3,4.0,3.25,2.0,A
1,18,4,15,145,56,138,50,5,2016-09-20,2,13,4,15,136,48,145,47,4,3.4,3.4,2.15,H
4,11,3,14,157,47,82,27,3,2016-09-21,3,16,4,19,120,52,112,32,3,6.0,3.75,1.62,A
1,7,6,17,158,53,101,39,3,2016-09-21,2,7,5,17,113,52,120,38,3,3.1,3.25,2.4,H
1,13,3,11,138,43,135,42,6,2016-09-21,4,10,3,8,140,43,111,36,3,3.1,3.2,2.4,H
1,13,4,13,108,35,164,50,5,2016-09-21,2,6,5,10,149,47,94,31,3,1.95,3.3,4.33,A
1,26,2,10,79,22,182,77,7,2016-09-21,0,15,5,15,131,51,146,48,5,1.75,3.75,4.75,D
2,17,4,13,150,49,126,52,4,2016-09-21,0,24,2,7,103,26,164,62,8,17.0,7.5,1.17,H
1,19,6,17,126,36,143,51,3,2016-09-21,2,9,7,25,188,66,116,31,1,2.3,3.25,3.25,D
2,12,4,11,103,30,148,41,4,2016-09-21,2,10,5,18,144,48,109,32,3,2.3,3.25,3.25,D
3,12,3,9,132,42,111,37,4,2016-09-24,2,26,1,8,80,23,186,78,7,10.0,5.0,1.33,H
0,24,2,7,95,22,176,69,8,2016-09-24,4,12,2,10,157,45,79,25,4,1.29,5.5,11.0,A
2,14,4,15,146,50,148,52,4,2016-09-25,3,14,3,11,111,31,133,39,4,3.4,3.1,2.3,D
2,8,7,24,177,63,120,30,1,2016-09-25,1,14,5,15,128,49,149,49,4,5.25,4.0,1.65,D
2,9,4,16,117,52,123,41,4,2016-09-25,1,13,4,13,107,36,166,50,5,8.5,4.2,1.45,D
2,6,5,10,143,44,97,33,3,2016-09-25,1,16,5,17,156,63,139,48,4,8.5,4.2,1.44,H
2,12,5,20,146,49,109,34,3,2016-09-25,1,13,3,10,130,42,133,43,6,3.8,3.3,2.05,H
1,26,1,10,120,44,192,71,8,2016-09-25,2,18,6,17,137,39,148,51,2,2.0,3.5,3.75,H
1,7,6,18,155,54,101,39,3,2016-09-26,2,17,4,16,168,59,118,51,4,3.5,3.2,2.2,H
3,7,4,10,136,45,95,31,3,2016-10-01,3,9,6,22,165,57,121,32,1,2.9,3.2,2.55,A
1,18,4,14,146,54,144,50,5,2016-10-01,2,10,6,20,149,51,110,34,2,2.4,3.3,3.0,A
2,22,1,8,82,25,179,69,7,2016-10-02,1,14,5,16,105,47,118,36,4,1.55,4.0,6.0,H
2,14,4,12,125,43,141,50,4,2016-10-02,3,10,3,11,119,44,126,44,4,3.6,3.1,2.2,A
0,22,2,7,92,23,172,64,8,2016-10-02,2,5,6,12,135,41,94,29,2,1.3,5.0,10.0,A
0,14,3,10,137,43,122,40,7,2016-10-02,2,14,4,15,160,53,140,50,4,6.0,3.8,1.62,H
2,14,3,13,99,34,171,52,5,2016-10-02,1,24,2,11,125,48,193,70,7,3.8,3.5,2.0,H
3,10,3,9,162,48,68,24,4,2016-10-02,0,8,7,20,141,49,115,39,3,5.5,3.75,1.65,D
4,11,3,10,114,31,140,40,3,2016-10-02,2,19,5,15,138,38,153,55,3,3.1,3.2,2.4,H
2,9,6,20,139,47,113,32,2,2016-10-15,0,23,2,6,77,19,192,72,8,13.0,7.0,1.2,H
1,25,2,12,133,49,203,75,7,2016-10-15,2,22,1,8,83,26,183,68,7,3.8,3.5,2.0,A
1,7,7,20,125,47,125,39,2,2016-10-15,3,8,6,20,160,54,122,33,1,3.1,3.3,2.38,D
2,17,3,16,139,46,144,50,5,2016-10-16,3,9,3,9,136,42,100,33,4,2.75,3.0,2.8,A
1,14,5,16,108,48,117,35,4,2016-10-16,4,11,3,10,122,33,144,42,3,5.0,3.6,1.75,D
2,5,6,14,145,49,92,29,2,2016-10-16,2,14,4,12,114,42,138,49,4,5.0,3.6,1.75,D
1,16,4,17,174,62,115,50,5,2016-10-16,2,12,4,14,106,37,163,48,4,8.5,4.75,1.4,A
3,8,4,12,127,45,121,42,3,2016-10-16,1,20,3,12,148,50,139,51,6,7.5,4.0,1.5,D
2,20,4,13,139,39,156,57,4,2016-10-17,4,9,3,10,169,51,65,24,3,2.0,3.5,3.8,A
0,23,2,7,74,22,188,74,8,2016-10-22,1,17,3,14,138,47,136,44,6,1.8,3.7,4.5,H
3,14,3,10,105,38,141,49,4,2016-10-22,2,8,6,19,125,50,139,44,2,2.4,3.25,3.1,H
2,13,4,14,108,39,165,48,4,2016-10-23,2,13,4,14,107,44,127,37,4,2.2,3.4,3.3,H
0,15,4,14,129,45,133,49,6,2016-10-23,3,9,4,13,147,52,114,40,3,3.0,3.2,2.5,D
5,10,2,8,129,33,140,41,3,2016-10-23,1,18,3,17,174,60,107,49,6,2.4,3.3,3.0,A
2,10,4,12,131,42,99,34,4,2016-10-23,2,5,6,14,137,46,89,29,2,3.1,3.0,2.55,D
4,8,4,14,176,54,71,23,2,2016-10-23,1,25,2,11,140,49,197,73,7,17.0,7.0,1.18,H
2,19,3,13,142,50,155,55,5,2016-10-23,2,19,4,13,142,38,156,58,4,3.4,3.3,2.2,D
4,9,5,17,169,58,129,40,1,2016-10-23,2,9,6,17,139,46,108,32,2,4.5,3.5,1.85,H
1,17,3,14,152,49,129,41,6,2016-10-25,3,13,3,9,99,37,137,49,4,2.6,3.25,2.75,H
4,10,3,13,140,50,120,43,3,2016-10-26,3,10,3,9,116,34,101,32,4,4.0,3.1,2.1,D
3,20,3,13,141,38,165,60,4,2016-10-26,2,12,5,15,105,45,159,47,3,3.75,3.5,2.0,H
2,10,5,17,117,48,141,48,3,2016-10-26,0,22,2,6,70,20,194,72,8,17.0,7.5,1.17,H
1,20,4,22,179,66,104,50,5,2016-10-26,3,18,3,14,131,45,153,54,4,7.5,4.5,1.44,H
3,4,5,12,137,43,83,30,2,2016-10-26,2,21,2,10,99,33,184,65,6,11.0,5.5,1.29,H
1,14,4,14,110,46,130,43,5,2016-10-26,4,10,5,19,157,57,135,41,1,2.5,3.25,2.9,A
1,26,2,12,136,48,192,69,7,2016-10-26,1,15,4,15,125,45,120,47,5,1.91,3.5,4.2,A
1,11,6,17,147,47,113,34,3,2016-10-27,3,9,5,18,173,57,74,26,2,2.5,3.25,2.9,A
4,16,2,12,130,36,140,51,4,2016-10-29,4,11,3,14,145,53,112,43,3,2.3,3.25,3.25,A
2,19,2,10,97,33,186,63,6,2016-10-29,0,21,2,7,71,22,183,67,8,4.75,3.5,1.8,H
3,13,3,9,100,37,127,45,4,2016-10-30,1,13,4,13,104,44,130,42,5,3.3,3.2,2.3,H
3,11,3,10,108,34,106,35,4,2016-10-30,2,8,8,21,170,76,100,27,0,2.2,3.2,3.5,H
1,26,2,12,138,45,192,65,7,2016-10-30,3,2,6,13,154,48,80,29,1,1.55,4.2,6.0,D
1,13,5,17,131,44,127,47,4,2016-10-30,3,20,2,11,129,45,156,60,5,5.5,3.75,1.67,H
4,9,5,15,158,52,117,36,1,2016-10-30,1,16,3,14,144,43,128,38,6,8.0,4.75,1.4,H
2,13,4,13,103,44,171,47,4,2016-10-30,2,11,5,16,106,43,142,50,3,2.05,3.5,3.6,H
3,7,6,19,170,60,80,25,1,2016-10-31,1,17,5,23,187,72,104,50,4,5.0,3.5,1.73,H
3,20,3,13,153,41,154,57,4,2016-10-31,1,13,5,16,148,44,109,36,4,2.45,3.25,2.88,D
3,18,2,9,124,44,159,60,5,2016-11-05,1,18,3,10,98,33,176,61,6,5.0,4.0,1.67,D
1,18,4,21,177,69,108,51,5,2016-11-05,4,20,2,12,158,41,147,56,4,5.75,4.33,1.55,H
0,21,2,7,79,23,174,66,8,2016-11-06,3,9,4,12,104,38,110,34,3,1.44,4.0,9.0,A
2,11,5,16,112,43,136,48,3,2016-11-06,4,13,2,10,119,32,136,51,4,6.5,3.8,1.57,D
2,15,4,14,136,38,114,40,4,2016-11-06,3,12,3,10,102,42,126,45,4,4.33,3.6,1.85,D
2,10,7,20,166,73,104,34,1,2016-11-06,2,13,4,12,100,43,172,47,4,13.0,5.75,1.25,H
1,14,3,12,138,45,135,42,6,2016-11-06,3,8,6,20,156,56,85,26,1,1.67,3.75,5.5,A
4,2,5,12,162,48,80,29,1,2016-11-06,3,7,6,14,154,57,122,39,1,3.1,3.2,2.4,A
4,10,4,15,152,58,97,39,2,2016-11-06,2,22,2,12,135,47,190,61,6,12.0,6.0,1.25,H
1,13,3,9,103,40,126,45,6,2016-11-06,1,13,6,19,138,48,119,44,3,3.0,3.2,2.5,A
0,17,5,24,179,71,101,53,5,2016-11-19,3,10,4,13,108,41,110,34,3,4.2,3.5,1.91,H
3,4,7,18,150,60,129,41,0,2016-11-19,0,22,2,8,82,24,178,67,8,19.0,8.0,1.14,H
2,15,3,9,93,33,177,61,5,2016-11-19,3,14,4,15,139,38,113,40,3,1.75,3.75,4.75,A
1,23,2,10,131,47,191,62,7,2016-11-20,1,15,2,7,110,39,134,52,7,1.95,3.5,4.0,H
2,8,7,21,146,57,93,30,1,2016-11-20,4,9,4,13,154,55,100,42,2,5.0,3.6,1.75,H
4,20,2,12,158,46,150,54,4,2016-11-20,2,9,7,20,173,74,97,31,1,1.73,3.75,5.0,A
5,13,1,9,117,34,152,55,4,2016-11-20,4,6,4,10,173,52,76,31,2,2.0,3.4,3.9,A
4,10,3,10,108,42,120,43,3,2016-11-20,4,19,1,9,129,47,160,62,5,5.0,3.8,1.7,H
1,15,4,11,97,40,175,51,5,2016-11-20,1,14,2,9,136,44,135,45,7,2.6,3.2,2.8,D
1,13,6,19,138,51,121,44,3,2016-11-20,3,10,5,16,125,47,145,50,2,3.75,3.4,2.05,H
2,16,1,10,147,48,131,47,7,2016-11-26,4,4,5,13,191,63,76,32,1,2.05,3.3,3.8,A
2,10,4,12,108,40,115,32,4,2016-11-26,4,21,1,10,151,48,152,51,5,5.25,3.6,1.73,H
1,15,2,7,105,37,133,55,7,2016-11-27,4,10,4,13,151,54,91,36,2,2.5,3.2,3.0,A
3,14,5,17,135,40,110,41,2,2016-11-27,0,16,5,23,174,63,101,50,5,3.0,3.4,2.38,H
3,11,4,15,112,44,155,51,3,2016-11-27,2,8,7,20,176,73,106,34,1,2.2,3.4,3.3,D
0,22,2,7,82,24,169,62,8,2016-11-27,4,8,4,12,113,43,114,38,2,1.62,3.75,6.0,H
3,21,1,9,134,46,165,63,6,2016-11-27,2,9,7,21,137,54,96,33,1,1.62,4.0,5.5,A
3,3,7,19,142,58,128,39,0,2016-11-27,1,21,3,10,140,46,176,59,6,12.0,7.5,1.2,H
5,16,1,9,121,38,163,65,4,2016-11-28,2,15,4,12,97,39,174,50,4,3.9,3.4,2.0,H
1,14,6,19,137,49,123,46,3,2016-11-28,2,14,3,10,95,35,170,58,5,12.0,6.0,1.25,D
2,17,4,13,100,43,180,56,4,2016-12-02,3,12,3,10,90,33,169,54,4,4.75,3.75,1.75,H
1,17,1,4,102,30,140,55,8,2016-12-03,0,22,2,8,78,27,172,62,8,9.0,4.5,1.4,H
1,8,8,21,144,59,101,32,1,2016-12-04,5,17,2,13,129,44,167,67,3,11.0,5.5,1.29,H
1,24,2,11,146,49,176,63,7,2016-12-04,3,19,1,9,141,47,160,58,6,2.4,3.4,2.9,A
2,8,7,20,179,74,104,36,1,2016-12-04,2,19,1,11,150,49,137,50,7,10.0,5.0,1.33,H
0,15,5,24,187,66,96,44,5,2016-12-04,3,5,7,19,133,54,132,43,0,3.0,3.4,2.38,D
3,23,1,11,156,49,153,50,6,2016-12-04,4,12,3,15,111,44,158,54,3,2.63,3.25,2.75,H
3,5,6,17,192,64,86,34,1,2016-12-04,2,13,6,20,140,50,116,41,2,4.75,3.4,1.83,H
4,11,3,11,114,39,109,39,3,2016-12-05,2,9,5,13,116,40,105,29,3,3.1,3.1,2.5,D
4,9,4,12,144,46,91,35,2,2016-12-05,3,14,5,17,122,37,122,42,2,4.2,3.2,2.0,H
3,6,7,20,128,53,132,41,0,2016-12-10,2,9,7,18,171,71,102,38,1,2.8,3.25,2.63,H
3,19,1,9,131,43,151,55,6,2016-12-10,4,14,2,13,114,43,161,53,4,2.38,3.4,3.0,A
2,13,5,15,122,35,126,46,3,2016-12-11,1,18,1,6,107,35,131,53,8,5.0,3.6,1.75,A
3,5,6,18,191,66,91,34,1,2016-12-11,4,7,5,13,153,52,87,32,1,3.8,3.25,2.1,D
2,15,3,10,96,34,174,62,5,2016-12-11,1,16,4,21,178,55,100,46,5,1.53,4.33,6.0,A
4,11,3,11,107,38,106,34,3,2016-12-11,2,15,5,16,110,51,185,58,3,5.5,3.75,1.67,H
3,7,5,12,118,38,107,28,2,2016-12-11,1,8,9,23,147,62,101,32,0,2.6,3.1,2.9,A
0,21,2,9,83,29,156,56,8,2016-12-11,2,23,2,13,150,47,156,50,6,1.85,3.6,4.33,A
2,15,5,18,149,50,121,45,3,2016-12-12,4,17,2,12,121,41,179,71,4,5.5,4.0,1.62,H
2,19,1,12,139,49,132,46,7,2016-12-12,1,22,2,11,146,48,163,60,7,5.25,4.2,1.62,H
3,19,2,13,125,45,173,72,5,2016-12-15,3,10,4,12,108,37,108,34,3,2.8,3.2,2.6,H
1,14,5,25,183,64,97,46,4,2016-12-17,4,5,5,16,201,66,85,32,1,3.75,3.25,2.05,H
1,22,1,8,136,43,156,59,8,2016-12-17,0,23,2,10,88,29,158,57,8,5.0,3.6,1.7,H
1,16,2,8,103,35,137,54,7,2016-12-17,1,19,2,13,133,48,128,49,7,3.9,3.4,1.95,D
4,14,2,13,115,47,153,56,4,2016-12-18,3,9,4,10,120,36,109,29,3,3.3,3.25,2.2,H
1,8,9,24,141,58,112,33,0,2016-12-18,3,10,4,12,111,37,104,34,3,6.0,3.75,1.57,A
3,18,2,12,116,44,169,70,5,2016-12-18,3,19,1,10,132,45,149,59,6,3.75,3.4,2.0,H
2,21,3,15,146,50,147,43,5,2016-12-18,2,18,3,10,95,35,184,68,5,7.5,4.2,1.45,H
4,6,5,12,134,47,101,32,1,2016-12-18,2,6,8,21,128,53,126,40,0,3.2,3.0,2.4,A
1,16,5,15,112,52,176,55,4,2016-12-18,2,15,6,20,152,53,125,45,2,2.05,3.6,3.4,A
2,10,6,16,165,66,100,39,2,2016-12-18,2,16,4,15,128,39,121,46,4,6.0,3.8,1.57,H
4,7,4,13,184,57,86,31,2,2016-12-20,2,15,2,8,101,35,141,54,6,7.0,3.9,1.53,H
3,19,1,11,130,48,145,59,6,2016-12-21,1,16,4,13,104,48,179,56,5,3.3,3.5,2.15,H
2,12,6,17,157,53,129,44,2,2016-12-22,1,12,6,26,168,58,92,39,3,2.8,3.4,2.5,H
2,23,2,12,95,36,192,75,6,2016-12-22,2,19,3,15,114,46,165,70,5,2.1,3.5,3.5,D
2,6,8,22,131,57,122,39,0,2016-12-22,0,11,9,26,132,57,121,35,1,3.4,3.3,2.2,D
3,9,4,11,130,40,107,30,3,2016-12-22,1,20,2,8,126,44,147,53,7,8.0,5.5,1.33,H
2,18,3,12,122,38,120,51,5,2016-12-22,3,14,3,14,124,50,151,55,4,3.3,3.4,2.2,D
2,13,5,16,122,40,110,37,3,2016-12-22,2,22,4,19,154,55,139,43,4,4.5,3.6,1.83,H
1,11,8,23,128,52,110,34,1,2017-01-07,3,8,5,15,206,64,87,31,2,3.8,3.3,2.05,H
3,13,3,13,125,46,143,49,4,2017-01-07,3,25,1,12,96,35,180,78,6,10.0,5.5,1.29,H
1,17,2,9,87,30,158,61,7,2017-01-08,3,9,4,11,139,44,105,27,3,2.7,3.2,2.75,A
1,20,2,8,111,41,158,56,7,2017-01-08,2,12,5,15,118,38,115,36,3,1.95,3.6,3.8,A
4,9,4,11,128,44,113,37,2,2017-01-08,0,21,2,10,92,28,139,52,8,17.0,7.0,1.18,H
2,9,6,16,165,65,87,35,2,2017-01-08,2,18,2,13,132,50,130,55,6,12.0,5.25,1.29,H
1,14,6,28,163,58,99,43,3,2017-01-08,2,15,2,10,140,47,124,46,6,8.0,4.75,1.4,H
2,19,4,18,153,56,134,41,4,2017-01-08,2,13,7,20,167,62,119,39,1,2.6,3.4,2.7,D
1,18,3,11,103,46,173,58,6,2017-01-08,3,17,2,10,121,36,123,50,5,2.0,3.5,3.75,A
3,8,5,13,115,40,111,35,2,2017-01-14,2,8,6,15,165,61,81,35,2,2.6,3.0,3.0,A
2,10,5,15,149,48,99,27,3,2017-01-14,1,19,2,10,104,41,175,58,7,8.0,4.33,1.44,H
2,9,6,16,121,38,117,37,2,2017-01-15,1,11,6,24,176,54,96,39,3,2.5,3.4,2.8,H
0,22,2,9,91,26,136,51,8,2017-01-15,3,17,3,15,113,49,164,67,4,1.83,3.4,4.75,H
1,19,2,9,87,28,165,60,7,2017-01-15,1,17,2,11,118,47,138,54,7,3.9,3.4,2.0,H
2,6,8,22,114,50,123,34,0,2017-01-15,3,25,1,12,93,33,190,79,6,19.0,8.0,1.14,H
2,9,5,15,206,66,85,30,3,2017-01-15,3,12,4,14,138,50,138,44,3,5.25,3.5,1.75,D
1,10,8,20,116,47,116,35,1,2017-01-15,2,12,7,19,177,59,118,38,1,5.25,3.6,1.73,H
1,17,2,7,114,42,156,52,7,2017-01-15,3,15,3,11,114,37,126,49,4,1.91,3.5,4.2,A
2,13,2,9,139,43,137,45,6,2017-01-16,2,17,4,16,146,52,142,38,4,3.1,3.3,2.38,D
2,18,3,15,120,51,155,62,5,2017-01-21,1,10,6,17,172,58,94,28,3,2.25,3.25,3.4,A
3,26,1,13,94,33,178,79,6,2017-01-21,3,14,2,11,134,47,152,51,5,2.0,3.3,4.0,A
4,11,3,10,139,45,146,43,3,2017-01-22,1,19,3,11,103,33,161,60,6,5.5,3.75,1.67,H
3,18,3,16,147,54,152,43,4,2017-01-22,2,8,5,12,124,43,111,38,3,2.5,3.3,2.9,H
3,12,4,11,116,39,125,47,3,2017-01-22,3,9,4,13,187,58,92,30,3,2.8,3.2,2.6,H
2,7,6,14,166,60,86,37,2,2017-01-22,2,10,6,17,125,41,119,39,2,6.0,4.0,1.57,D
1,15,2,11,113,45,140,47,7,2017-01-22,0,23,2,10,100,30,125,52,8,7.0,4.2,1.5,H
1,20,2,10,102,43,184,66,7,2017-01-22,1,10,8,21,119,47,119,36,1,1.55,4.0,6.5,A
2,15,6,17,175,57,116,42,2,2017-01-22,2,6,8,22,128,56,115,33,0,2.5,3.3,2.9,A
1,14,5,21,169,46,101,46,4,2017-01-22,1,15,2,6,108,44,153,51,7,11.0,6.5,1.25,H
2,7,8,24,131,58,129,38,0,2017-01-28,1,21,1,9,99,40,186,69,8,13.0,7.0,1.2,H
1,10,6,18,173,57,95,31,3,2017-01-28,1,13,3,12,106,42,137,43,6,7.5,4.0,1.5,A
1,9,5,11,123,42,112,39,4,2017-01-29,1,12,6,21,175,49,101,42,3,3.0,3.25,2.45,D
2,10,4,13,173,55,89,28,4,2017-01-29,2,8,6,15,150,53,96,41,2,3.25,3.1,2.38,H
2,11,6,18,129,44,113,39,2,2017-01-29,2,20,3,15,132,55,153,63,5,5.5,4.0,1.62,D
1,9,8,20,127,49,113,33,1,2017-01-29,3,27,0,12,97,34,175,82,7,21.0,9.0,1.13,D
0,16,2,6,108,41,148,52,8,2017-01-29,4,10,4,11,138,48,150,43,2,1.75,3.8,4.75,H
0,21,2,9,103,29,119,47,8,2017-01-29,2,17,5,16,180,56,118,42,3,1.5,4.33,6.5,A
1,17,3,11,106,34,159,57,6,2017-01-29,2,16,4,16,140,54,148,42,4,3.1,3.25,2.4,D
3,15,2,10,135,49,152,52,5,2017-01-29,2,10,5,10,108,37,118,44,3,2.3,3.3,3.2,H
2,22,3,17,122,52,155,66,5,2017-02-01,2,7,8,26,130,56,125,36,0,1.83,3.6,4.5,A
3,27,0,12,93,33,176,84,7,2017-02-04,2,10,4,11,130,43,115,39,4,1.44,4.5,7.5,A
2,12,5,17,160,42,110,41,3,2017-02-05,2,15,3,12,103,35,161,57,5,8.0,4.33,1.44,H
1,11,5,10,104,38,120,46,4,2017-02-05,1,10,5,16,184,59,93,31,4,3.2,3.2,2.38,D
3,12,4,16,147,55,137,37,3,2017-02-05,2,7,5,17,165,55,85,25,3,2.15,3.3,3.6,D
2,17,5,15,179,53,110,42,3,2017-02-05,3,13,5,18,135,48,108,39,2,3.75,3.4,2.05,A
1,21,1,9,105,44,178,67,8,2017-02-05,0,21,2,8,98,30,123,49,8,6.5,4.0,1.57,H
3,12,4,12,134,53,151,44,3,2017-02-05,3,15,3,12,133,48,146,48,4,5.0,4.0,1.67,A
2,10,6,16,139,53,101,41,2,2017-02-05,2,9,7,19,134,53,101,28,1,3.3,3.25,2.3,H
0,12,4,12,95,36,158,48,6,2017-02-05,2,8,8,24,143,54,107,32,0,1.57,3.9,6.0,A
2,20,3,18,113,49,153,57,5,2017-02-07,0,15,3,9,113,43,142,54,7,5.5,4.0,1.62,H
3,13,4,12,125,44,154,48,3,2017-02-08,2,11,4,15,122,44,119,41,4,2.25,3.25,3.4,A
0,20,2,7,101,30,120,49,8,2017-02-08,2,10,6,14,126,48,106,42,2,1.22,6.0,13.0,A
3,10,6,18,130,49,111,37,1,2017-02-10,3,32,0,12,103,37,180,89,7,10.0,5.75,1.29,H
2,10,4,8,100,34,125,44,4,2017-02-11,2,18,3,18,114,48,154,53,5,5.25,3.8,1.67,H
0,19,2,7,97,29,123,55,8,2017-02-12,2,12,5,18,161,45,103,39,3,1.33,5.0,10.0,A
0,18,2,7,105,39,156,57,8,2017-02-12,2,10,6,14,127,55,96,39,2,1.36,5.0,8.5,A
3,8,4,14,150,46,82,21,3,2017-02-12,0,19,2,8,109,46,169,63,8,10.0,5.0,1.33,H
2,15,3,11,98,30,153,56,5,2017-02-12,2,9,6,16,135,50,105,28,2,1.75,3.6,5.0,A
2,8,5,15,119,44,131,42,3,2017-02-12,3,10,4,10,143,54,136,39,3,4.2,3.5,1.91,H
2,9,5,16,185,58,87,29,3,2017-02-12,2,16,4,12,172,49,106,40,4,4.33,3.4,1.91,A
2,10,8,27,146,59,112,35,0,2017-02-12,4,11,4,17,142,52,130,37,2,8.5,5.0,1.36,H
2,12,4,10,124,43,149,48,4,2017-02-13,0,15,4,13,97,39,159,54,6,5.0,3.8,1.7,D
2,10,6,18,138,49,101,29,2,2017-02-17,0,20,1,4,99,26,124,56,9,21.0,8.0,1.14,H
1,9,7,15,127,52,100,40,2,2017-02-18,2,16,3,12,102,33,160,59,5,15.0,5.5,1.25,H
1,15,4,14,89,39,164,58,5,2017-02-18,3,7,4,12,153,48,73,20,3,1.67,3.75,5.5,A
0,17,2,6,103,43,166,62,8,2017-02-19,2,9,5,16,123,47,132,42,3,1.8,3.5,4.75,A
